route_id,route_short_name,route_long_name,route_type,agency_id,route_desc,route_url,route_color,route_text_color,id
24912-20170724124507_v56.18,249,City Centre to Blckhouse Bay and New Lynn via Sandringham Rd,3,NZBML,,,,,838
08252-20170807091914_v56.25,082,Macleans College To Dannemora,3,HE,,,,,839
01054-20170807091914_v56.25,010,Epsom Schools To Botany Downs,3,HE,,,,,840
98026-20170807091914_v56.25,MTIA,Auckland 2 To Waiheke Island 2 Via Devonport,4,FGL,,,,,841
10111-20170807091914_v56.25,WEST,Henderson Train Station to Britomart Train Station,2,AM,,,,,842
91504-20170807091914_v56.25,915,Takapuna To Bayview,3,BTL,,,,,843
05858-20170724124507_v56.18,058,Howick Intermediate To Manukau Station,3,HE,,,,,844
11402-20170724124507_v56.18,114,Westgate to Hobsonville Pt via Whenuapai and Herald Island,3,PC,,,,,845
02159-20170724124507_v56.18,021,Parrs Park to Kelston Schools,3,PC,,,,,846
31451-20170807091914_v56.25,314,Botany To Howick Schools,3,HE,,,,,847
02358-20170724124507_v56.18,023,Baradene College To Stonefields,3,HE,,,,,848
05752-20170807091914_v56.25,057,Rosehill College To Manurewa,3,RTH,,,,,849
00258-20170724124507_v56.18,002,Royal Oak Intermediate To Mangere Bridge,3,GBT,,,,,850
32052-20170724124507_v56.18,320,Edgewater College To Glen Innes,3,HE,,,,,851
87404-20170724124507_v56.18,874X,Mayoral Dr To Constellation Station Express,3,NZBNS,,,,,852
55103-20170724124507_v56.18,551X,North Park To Britomart Express,3,HE,,,,,853
88001-20170807091914_v56.25,880,Albany Loop Anticlockwise,3,RTH,,,,,854
22003-20170807091914_v56.25,220,Avondale to City Centre via New North Rd,3,NZBGW,,,,,855
60602-20170807091914_v56.25,606,City Centre To Upland Rd Via Lucerne Rd And Benson Rd,3,NZBML,,,,,856
96017-20170724124507_v56.18,HOBS,Hobsonville to Auckland via Beach Haven,4,360D,,,,,857
36603-20170724124507_v56.18,366,Manurewa Interchange To Everglades Via Manukau Station,3,RTH,,,,,858
50150-20170724124507_v56.18,EAST,Britomart Train Station to Manukau Train Station,2,AM,,,,,859
81312-20170724124507_v56.18,813,Takapuna To Devonport Via Narrow Neck (R),3,RTH,,,,,860
00162-20170724124507_v56.18,001,Royal Oak Intermediate To Favona,3,GBT,,,,,861
02852-20170807091914_v56.25,028,Epsom Schools To Remuera,3,NZBML,,,,,862
99012-20170724124507_v56.18,PINE,Auckland To Pine Harbour,4,SLPH,,,,,863
95302-20170807091914_v56.25,953,Universities To Windy Ridge,3,BTL,,,,,864
04552-20170724124507_v56.18,045,Long Bay College To Windsor Park,3,NZBNS,,,,,865
37101-20170807091914_v56.25,371,Takanini Station To Papakura Interchange,3,RTH,,,,,866
05856-20170724124507_v56.18,058,Torbay School To Long Bay,3,NZBNS,,,,,867
07156-20170807091914_v56.25,071,Long Bay College To Pinehill,3,NZBNS,,,,,868
01751-20170807091914_v56.25,017,Bayswater To Westlake Schools,3,RTH,,,,,869
05155-20170724124507_v56.18,051,Middlemore To Seventh Day Adventist Primary,3,GBT,,,,,870
00752-20170807091914_v56.25,007,Epsom Schools To Mission Bay,3,NZBML,,,,,871
81312-20170807091914_v56.25,813,Takapuna To Devonport Via Narrow Neck (R),3,RTH,,,,,872
56501-20170807091914_v56.25,565,Half Moon Bay To Botany Town Centre Via Gossamer Dr,3,HE,,,,,873
90013-20170724124507_v56.18,BAYS,Bayswater To Auckland Via Northcote Point and Birkenhead,4,FGL,,,,,874
30903-20170807091914_v56.25,309X,Mangere Town Centre To City Centre (Express),3,GBT,,,,,875
90202-20170724124507_v56.18,902,Constellation Station to Unsworth Heights,3,RTH,,,,,876
00310-20170724124507_v56.18,3,Matiatia Wharf To Rocky Bay Via Ostend & Onetangi (S),3,WBC,,,,,877
97201-20170724124507_v56.18,972,Beach Haven Wharf To Auckland University,3,BTL,,,,,878
91013-20170807091914_v56.25,BIRK,Birkenhead To Auckland,4,FGL,,,,,879
01262-20170807091914_v56.25,012,St Marys College To City Centre,3,NZBML,,,,,880
10005-20170724124507_v56.18,NEX,Hibiscus Coast Station to Britomart (Morning Peak),3,RTH,,,,,881
79801-20170724124507_v56.18,INN,Inner Link Anticlockwise,3,NZBML,,,,,882
00803-20170724124507_v56.18,008,Otahuhu To New Lynn,3,PC,,,,,883
12503-20170724124507_v56.18,125X,Helensville to City Centre via Westgate Express,3,NZBGW,,,,,884
24604-20170724124507_v56.18,246,City Centre to Wesley via Sandringham Rd,3,NZBML,,,,,885
96601-20170724124507_v56.18,966,Beach Haven To Newmarket Via Ponsonby,3,BTL,,,,,886
24307-20170724124507_v56.18,243X,New Lynn to City Centre via Sandringham Rd Express,3,NZBML,,,,,887
71902-20170724124507_v56.18,719,Britomart to Sylvia Park,3,NZBML,,,,,888
25801-20170807091914_v56.25,258,Blockhouse Bay To City Centre Via Dominion Rd,3,NZBML,,,,,889
10162-20170807091914_v56.25,WEST,Britomart Train Station to Kingsland Train Station,2,AM,,,,,890
08751-20170807091914_v56.25,087,Stanley Bay To Westlake Schools,3,RTH,,,,,891
00160-20170807091914_v56.25,001,Onehunga High To Mangere East,3,GBT,,,,,892
57502-20170724124507_v56.18,575,Middlemore To Half Moon Bay Via Otara And Highbrook,3,HE,,,,,893
79904-20170724124507_v56.18,INN,Inner Link Newmarket To CBD Clockwise,3,NZBML,,,,,894
52005-20170807091914_v56.25,52X,Otahuhu to Britomart Express,3,NZBML,,,,,895
80303-20170807091914_v56.25,803,Bayswater To Takapuna Via Francis St,3,RTH,,,,,896
06152-20170724124507_v56.18,061,Albany Schools To Albany Heights,3,RTH,,,,,897
02956-20170807091914_v56.25,029,Northcote Intermediate And St Marys Primary To Maritime Tce,3,BTL,,,,,898
89101-20170724124507_v56.18,891,Albany Station To Takapuna,3,NZBNS,,,,,899
03102-20170807091914_v56.25,31,Botany Town Centre To Mangere Town Centre Via Otara,3,GBT,,,,,900
82202-20170807091914_v56.25,822,Mayoral Dr To Castor Bay,3,NZBNS,,,,,901
25504-20170807091914_v56.25,255F,City Centre To May Rd Via Flyover,3,NZBML,,,,,902
74503-20170807091914_v56.25,745,Panmure To Britomart Via Mission Bay,3,NZBML,,,,,903
39401-20170724124507_v56.18,394,Wesley College/Paerata To Pukekohe Interchange,3,RTH,,,,,904
05254-20170724124507_v56.18,052,Westlake Schools To Sunnynook,3,NZBNS,,,,,905
11008-20170807091914_v56.25,N11,City To Papakura Via Great South Rd,3,RTH,,,,,906
01956-20170724124507_v56.18,019,Sacred Heart To Dannemora,3,HE,,,,,907
55401-20170724124507_v56.18,554X,Bucklands Beach To Britomart Express Via Tamaki Campus,3,HE,,,,,908
13106-20170724124507_v56.18,131,Henderson to Te Atatu Peninsula,3,PC,,,,,909
50102-20170724124507_v56.18,501,Britomart To Cockle Bay Via Botany Town Centre,3,HE,,,,,910
01762-20170724124507_v56.18,017,Kelston Schools to Te Atatu,3,PC,,,,,911
02857-20170724124507_v56.18,028,Sunnynook To East Coast Bays Schools.,3,NZBNS,,,,,912
11202-20170807091914_v56.25,112,Westgate to Hobsonville Point via West Harbour,3,PC,,,,,913
01401-20170724124507_v56.18,14T,"Westgate to New Lynn via Triangle Rd, Lincoln Rd & Henderson",3,NZBGW,,,,,914
11401-20170807091914_v56.25,114,Hobsonville Pt to Westgate via Herald Island and Whenuapai,3,PC,,,,,915
11401-20170724124507_v56.18,114,Hobsonville Pt to Westgate via Herald Island and Whenuapai,3,PC,,,,,916
00254-20170724124507_v56.18,002,Onehunga High To Favona,3,GBT,,,,,917
10023-20170724124507_v56.18,WEST,Kingsland Train Station to Britomart Train Station,2,AM,,,,,918
96003-20170807091914_v56.25,960,Northcote Point To Highbury Shops,3,BTL,,,,,919
00456-20170807091914_v56.25,004,Royal Oak Intermediate To Onehunga,3,NZBML,,,,,920
05554-20170807091914_v56.25,055,Remuera Intermediate To Kohimarama Via Meadowbank,3,NZBML,,,,,921
03161-20170807091914_v56.25,031,West Harbour and Greenhithe to North Shore Schools,3,RTH,,,,,922
00901-20170724124507_v56.18,009,Onehunga To New Lynn,3,PC,,,,,923
58903-20170724124507_v56.18,589,Beachlands And Maraetai To Botany Town Centre Via Flat Bush,3,HE,,,,,924
51502-20170724124507_v56.18,515,Britomart to Otahuhu Station via Ruawai Rd and Panama Rd,3,NZBML,,,,,925
01151-20170724124507_v56.18,011,Bucklands Beach To Baradene College,3,HE,,,,,926
06452-20170724124507_v56.18,064,Epsom And Remuera Schools To Constellation Station,3,NZBML,,,,,927
40056-20170724124507_v56.18,ONE,Britomart Train Station to Onehunga Train Station,2,AM,,,,,928
11651-20170724124507_v56.18,116,Greenhithe To Albany Schools,3,RTH,,,,,929
87004-20170807091914_v56.25,87X,Mayoral Dr To Long Bay Express Via Albany Station,3,NZBNS,,,,,930
19509-20170807091914_v56.25,195,New Lynn to Blockhouse Bay via Green Bay,3,RTH,,,,,931
01957-20170724124507_v56.18,019,Mission Bay To Epsom Schools,3,NZBML,,,,,932
31301-20170807091914_v56.25,313,Onehunga To Manukau Station Via Mangere & Papatoetoe,3,GBT,,,,,933
01756-20170807091914_v56.25,017,Sacred Heart College To Parnell,3,HE,,,,,934
98602-20170724124507_v56.18,986,"Albany Station to HC Station via Albany Centre, Massey Uni",3,NZBNS,,,,,935
95014-20170724124507_v56.18,HMB,Auckland Pier 1 To Half Moon Bay,4,FGL,,,,,936
05653-20170807091914_v56.25,056,Botany Town Centre To Farm Cove Intermediate,3,HE,,,,,937
32502-20170807091914_v56.25,325,Manukau Station To Mangere Town Centre Via Otara And Otahuhu,3,GBT,,,,,938
10701-20170807091914_v56.25,107,Avondale Loop,3,RTH,,,,,939
37402-20170807091914_v56.25,374,Papakura Shops To Opaheke Loop,3,RTH,,,,,940
07352-20170724124507_v56.18,073,Edgewater College To Otahuhu,3,GBT,,,,,941
01066-20170807091914_v56.25,010,Ponsonby Int to Sandringham,3,NZBGW,,,,,942
10250-20170807091914_v56.25,WEST,Britomart Train Station to Henderson Train Station,2,AM,,,,,943
00957-20170807091914_v56.25,009,Torbay To Kingsway School,3,BAYES,,,,,944
14302-20170807091914_v56.25,143,Henderson to Ranui via Sturges Rd,3,PC,,,,,945
06551-20170724124507_v56.18,065,Otahuhu Town Centre To Ellerslie Penrose Schools,3,GBT,,,,,946
73102-20170807091914_v56.25,OUT,Outer Link Clockwise,3,NZBML,,,,,947
87501-20170724124507_v56.18,875,Browns Bay To Mayoral Dr,3,NZBNS,,,,,948
30001-20170807091914_v56.25,SKY,Airport To Downtown Via Mt Eden Rd,3,ABEXP,,,,,949
75703-20170724124507_v56.18,757,Otahuhu to Britomart Via Panmure and Glen Innes and Mission,3,NZBML,,,,,950
77106-20170807091914_v56.25,771,Eastridge To St Heliers Via Mission Bay,3,NZBML,,,,,951
08852-20170807091914_v56.25,088,Sancta Maria College To Pakuranga,3,HE,,,,,952
09552-20170724124507_v56.18,095,St Marys College To Pt Chevalier,3,NZBML,,,,,953
31752-20170724124507_v56.18,317,Somerville Intermediate To Redcastle Dr,3,HE,,,,,954
06158-20170724124507_v56.18,061,Onehunga High To Mangere Town Centre,3,GBT,,,,,955
05359-20170724124507_v56.18,053,Parrs Park to Avondale College,3,PC,,,,,956
35301-20170724124507_v56.18,353,Manukau Station To Botany Town Centre Via Preston Rd,3,HE,,,,,957
08452-20170724124507_v56.18,084,Belmont Intermediate To Devonport,3,RTH,,,,,958
52908-20170724124507_v56.18,N97,City Centre To Birkenhead Via Beach Haven And Glenfield Rd,3,BTL,,,,,959
36501-20170807091914_v56.25,365,Papakura Interchange To Manukau Station Via Porchester Rd,3,RTH,,,,,960
26709-20170807091914_v56.25,267X,Lynfield To City Centre Express,3,NZBML,,,,,961
00501-20170807091914_v56.25,005,Pt Chevalier To Britomart Via Westmere,3,NZBML,,,,,962
97301-20170724124507_v56.18,973,Beach Haven To Britomart Via Birkdale Rd,3,BTL,,,,,963
00352-20170724124507_v56.18,003,Epsom Schools To St Heliers Via Glendowie,3,NZBML,,,,,964
05155-20170807091914_v56.25,051,Middlemore To Seventh Day Adventist Primary,3,GBT,,,,,965
39302-20170807091914_v56.25,393,Pukekohe South Loop,3,RTH,,,,,966
00663-20170807091914_v56.25,006,Kaurilands to Green Bay High School,3,RTH,,,,,967
01760-20170724124507_v56.18,017,Whangaparaoa College To Silverdale,3,BAYES,,,,,968
09151-20170807091914_v56.25,091,Oneroa Beach To Waiheke High School,3,WBC,,,,,969
98502-20170807091914_v56.25,985,HC Station to Orewa via Silverdale and Millwater,3,NZBNS,,,,,970
07353-20170724124507_v56.18,073,Otahuhu To Edgewater College,3,GBT,,,,,971
13804-20170724124507_v56.18,138,New Lynn to Henderson via Rosebank Rd,3,PC,,,,,972
63201-20170807091914_v56.25,632,Glen Innes to Stonefields Feeder,3,HE,,,,,973
91012-20170807091914_v56.25,BIRK,Auckland To Birkenhead Via Northcote Point,4,FGL,,,,,974
30901-20170724124507_v56.18,309,Mangere Town Centre To City Centre,3,GBT,,,,,975
12504-20170724124507_v56.18,125X,City Centre to Helensville via Westgate Express,3,NZBGW,,,,,976
07852-20170807091914_v56.25,078,Farm Cove Intermediate To Golflands,3,HE,,,,,977
50160-20170807091914_v56.25,EAST,Puhinui Train Station to Manukau Train Station,2,AM,,,,,978
05057-20170807091914_v56.25,050,West Harbour to Waitakere Schools and Holy Cross School,3,PC,,,,,979
58904-20170807091914_v56.25,589,Botany Town Centre To Maraetai,3,HE,,,,,980
00260-20170724124507_v56.18,002,Birkenhead College And Birkdale Intermediate To Chivalry Rd,3,BTL,,,,,981
55212-20170807091914_v56.25,552,Panmure To Bucklands Beach Via Vivian Wilson Dr (S),3,HE,,,,,982
02962-20170724124507_v56.18,029,North Shore Schools to Massey and West Harbour,3,RTH,,,,,983
81301-20170724124507_v56.18,813,Devonport To Takapuna Via Narrow Neck (N),3,NZBNS,,,,,984
87901-20170807091914_v56.25,879,Long Bay To Mayoral Dr Via Forrest Hill,3,NZBNS,,,,,985
09551-20170724124507_v56.18,095,Pt Chevalier To St Marys College,3,NZBML,,,,,986
13304-20170807091914_v56.25,133X,City Centre to Henderson via Te Atatu Rd Express,3,PC,,,,,987
58001-20170807091914_v56.25,580,Manukau Station To Howick Via Botany Town Centre,3,HE,,,,,988
02652-20170807091914_v56.25,028,Papatoetoe Intermediate To Puhinui,3,GBT,,,,,989
32201-20170807091914_v56.25,322,Otahuhu Station to Britomart via Great South Road,3,NZBML,,,,,990
97602-20170807091914_v56.25,976,Takapuna To Verrans Corner Via Highbury Shops,3,BTL,,,,,991
58003-20170807091914_v56.25,580,Manukau Station To Howick Intermediate,3,HE,,,,,992
20324-20170724124507_v56.18,STH,Britomart Train Station to Papakura Train Station,2,AM,,,,,993
07854-20170807091914_v56.25,078,Glenfield College To Totaravale,3,BTL,,,,,994
83902-20170724124507_v56.18,839,Mayoral Dr To Long Bay Via Crown Hill,3,NZBNS,,,,,995
01460-20170807091914_v56.25,014,KingsWay School To Manly,3,BAYES,,,,,996
90012-20170807091914_v56.25,BAYS,Auckland To Bayswater,4,FGL,,,,,997
02758-20170807091914_v56.25,027,Long Bay To Stanmore Bay,3,BAYES,,,,,998
81502-20170807091914_v56.25,815,Westwell Rd To Devonport Via Ngataringa Rd,3,RTH,,,,,999
04851-20170807091914_v56.25,048,Northcross To East Coast Bays Schools,3,NZBNS,,,,,1000
12017-20170724124507_v56.18,120,Hobsonville to Akoranga,3,RTH,,,,,1001
02556-20170724124507_v56.18,025,Westlake Schools To Torbay,3,NZBNS,,,,,1002
16202-20170807091914_v56.25,162,New Lynn to Henderson via Glendene,3,NZBGW,,,,,1003
09253-20170807091914_v56.25,092,Piemelon Bay Rd To Waiheke High School,3,WBC,,,,,1004
88001-20170724124507_v56.18,880,Albany Loop Anticlockwise,3,RTH,,,,,1005
00160-20170724124507_v56.18,001,Onehunga High To Mangere East,3,GBT,,,,,1006
08351-20170807091914_v56.25,083,Devonport To Belmont Schools Via Cheltenham,3,RTH,,,,,1007
32652-20170724124507_v56.18,326,Macleans College To Bucklands Beach,3,HE,,,,,1008
93012-20170724124507_v56.18,GULF,Auckland To Gulf Harbour,4,360D,,,,,1009
05360-20170724124507_v56.18,053,Avondale College to Parrs Park,3,PC,,,,,1010
97002-20170807091914_v56.25,970,Britomart To Verrans Corner Via Onewa Rd,3,BTL,,,,,1011
01554-20170724124507_v56.18,015,Northcote College To Wairau Rd,3,BTL,,,,,1012
26700-20170724124507_v56.18,267X,City Centre To Lynfield Express,3,NZBML,,,,,1013
97607-20170724124507_v56.18,976,Beach Haven Wharf To Takapuna Via Rangatira Rd,3,BTL,,,,,1014
80301-20170724124507_v56.18,803,Bayswater Wharf To Takapuna Via Milford,3,RTH,,,,,1015
39302-20170724124507_v56.18,393,Pukekohe South Loop,3,RTH,,,,,1016
02755-20170807091914_v56.25,027,Stanmore Bay To Long Bay,3,BAYES,,,,,1017
20310-20170807091914_v56.25,STH,Britomart Train Station to Papakura Train Station,2,AM,,,,,1018
07152-20170807091914_v56.25,071,Diocesan School To Botany Downs,3,HE,,,,,1019
30352-20170807091914_v56.25,303,Howick College To Panmure,3,HE,,,,,1020
05251-20170724124507_v56.18,052,Wairau Valley To Westlake Schools Via Sunnynook,3,NZBNS,,,,,1021
71503-20170807091914_v56.25,715X,Glen Innes Express To Britomart,3,NZBML,,,,,1022
00802-20170724124507_v56.18,008,New Lynn To Otahuhu,3,PC,,,,,1023
37102-20170724124507_v56.18,371,Papakura Interchange To Takanini Station,3,RTH,,,,,1024
32552-20170724124507_v56.18,325,Our Lady Star Of The Sea School To Cockle Bay And Golflands,3,HE,,,,,1025
01264-20170807091914_v56.25,012,Takapuna Normal Intermediate To Beach Haven,3,BTL,,,,,1026
25802-20170724124507_v56.18,258,City Centre To Blockhouse Bay Via Dominion Rd,3,NZBML,,,,,1027
55206-20170724124507_v56.18,552,Panmure To Bucklands Beach,3,HE,,,,,1028
77002-20170724124507_v56.18,770,Newmarket To St Heliers Via Kohimarama,3,NZBML,,,,,1029
10003-20170724124507_v56.18,NEX,Hibiscus Coast Station to Britomart,3,RTH,,,,,1030
00556-20170724124507_v56.18,005,Orewa College To Arkles Bay/Manly,3,BAYES,,,,,1031
01355-20170724124507_v56.18,013,Stanmore Bay to Kingsway School,3,BAYES,,,,,1032
02054-20170724124507_v56.18,020,Sacred Heart College To Remuera,3,HE,,,,,1033
84302-20170807091914_v56.25,843,Akoranga Station To Constellation Station Via Takapuna,3,NZBNS,,,,,1034
06252-20170807091914_v56.25,062,One Tree Hill College To Mt Wellington South,3,NZBML,,,,,1035
79807-20170807091914_v56.25,INN,Inner Link Ponsonby To CBD Anticlockwise,3,NZBML,,,,,1036
56002-20170724124507_v56.18,560,Massey University To Glenfield,3,RTH,,,,,1037
00655-20170724124507_v56.18,006,Stanmore Bay To Orewa College Via Vipond Rd,3,BAYES,,,,,1038
25803-20170807091914_v56.25,258F,Blockhouse Bay To City Centre Via Flyover,3,NZBML,,,,,1039
22310-20170724124507_v56.18,223X,City Centre to New Lynn via New North Rd Express,3,NZBGW,,,,,1040
95502-20170807091914_v56.25,955,Britomart To Bayview,3,BTL,,,,,1041
55301-20170724124507_v56.18,553X,Eastern Beach To Britomart Express Via Tamaki Campus,3,HE,,,,,1042
30008-20170724124507_v56.18,SKY,Downtown To International Airport Via Dominion Rd,3,ABEXP,,,,,1043
98011-20170807091914_v56.25,MTIA,Waiheke Island 1 To Auckland 2,4,FGL,,,,,1044
31006-20170724124507_v56.18,31X,City Centre To Onehunga Express Via One Tree Hill,3,NZBML,,,,,1045
13406-20170724124507_v56.18,134,City Centre to Henderson via Edmonton Rd,3,PC,,,,,1046
70301-20170724124507_v56.18,703,Portland Rd To Britomart,3,NZBML,,,,,1047
32411-20170724124507_v56.18,324,Mangere Town Centre To Seaside Park Via Otahuhu,3,GBT,,,,,1048
17208-20170807091914_v56.25,172,New Lynn to Glen Eden via Titirangi,3,RTH,,,,,1049
30116-20170724124507_v56.18,PUK,Papakura Train Station to Pukekohe Train Station,2,AM,,,,,1050
99512-20170807091914_v56.25,WSTH,Auckland To West Harbour,4,BFL,,,,,1051
32151-20170807091914_v56.25,321,Glen Innes To Edgewater College,3,HE,,,,,1052
00758-20170724124507_v56.18,007,Orewa College To Brightside Rd,3,BAYES,,,,,1053
08854-20170807091914_v56.25,088,Waiheke High School To Rocky Bay,3,WBC,,,,,1054
08854-20170724124507_v56.18,088,Waiheke High School To Rocky Bay,3,WBC,,,,,1055
26706-20170807091914_v56.25,267,City Centre To Lynfield (S),3,NZBML,,,,,1056
06353-20170724124507_v56.18,063,Mt Wellington To St Marys School (Ellerslie),3,NZBML,,,,,1057
35202-20170807091914_v56.25,352,Panmure To Manukau Station Via East Tamaki,3,HE,,,,,1058
01459-20170724124507_v56.18,014,Beach Haven To Northcote Schools,3,BTL,,,,,1059
31302-20170724124507_v56.18,313,Manukau Station To Onehunga Via Papatoetoe & Mangere,3,GBT,,,,,1060
01555-20170724124507_v56.18,015,Britomart To Auckland Girls Grammar,3,NZBML,,,,,1061
10200-20170807091914_v56.25,WEST,Kingsland Train Station to Swanson Train Station,2,AM,,,,,1062
92203-20170724124507_v56.18,922,Takapuna To Mayoral Dr Via Northcote,3,RTH,,,,,1063
20439-20170724124507_v56.18,STH,Papakura Train Station to Britomart Train Station,2,AM,,,,,1064
07156-20170724124507_v56.18,071,Long Bay College To Pinehill,3,NZBNS,,,,,1065
03001-20170724124507_v56.18,030,Pt Chevalier To City Centre,3,NZBML,,,,,1066
55203-20170724124507_v56.18,552,Bucklands Beach To Britomart Via Newmarket And Half Moon Bay,3,HE,,,,,1067
